areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2023-07-22,70_74,31,243,8.6
E92000001,England,nation,2023-07-22,75_79,38,256,12.7
E92000001,England,nation,2023-07-22,80_84,26,173,11.9
E92000001,England,nation,2023-07-22,85_89,24,137,15.5
E92000001,England,nation,2023-07-22,90+,11,89,17.1
E92000001,England,nation,2023-07-22,unassigned,0,2,
E92000001,England,nation,2023-07-21,00_04,18,84,2.6
E92000001,England,nation,2023-07-21,00_59,229,1763,4.1
E92000001,England,nation,2023-07-21,05_09,0,14,0.4
E92000001,England,nation,2023-07-21,10_14,6,53,1.5
E92000001,England,nation,2023-07-21,15_19,6,73,2.3
E92000001,England,nation,2023-07-21,20_24,11,98,2.8
E92000001,England,nation,2023-07-21,25_29,18,135,3.6
E92000001,England,nation,2023-07-21,30_34,22,167,4.4
E92000001,England,nation,2023-07-21,35_39,25,188,5.0
E92000001,England,nation,2023-07-21,40_44,30,212,6.1
E92000001,England,nation,2023-07-21,45_49,29,194,5.3
E92000001,England,nation,2023-07-21,50_54,36,265,6.8
E92000001,England,nation,2023-07-21,55_59,28,280,7.4
E92000001,England,nation,2023-07-21,60+,213,1371,10.0
E92000001,England,nation,2023-07-21,60_64,39,256,8.0
E92000001,England,nation,2023-07-21,65_69,36,250,9.0
E92000001,England,nation,2023-07-21,70_74,43,234,8.3
E92000001,England,nation,2023-07-21,75_79,29,244,12.1
E92000001,England,nation,2023-07-21,80_84,24,175,12.1
E92000001,England,nation,2023-07-21,85_89,26,127,14.3
E92000001,England,nation,2023-07-21,90+,16,85,16.3
E92000001,England,nation,2023-07-21,unassigned,2,2,
E92000001,England,nation,2023-07-20,00_04,11,73,2.3
E92000001,England,nation,2023-07-20,00_59,247,1708,4.0
E92000001,England,nation,2023-07-20,05_09,2,14,0.4
E92000001,England,nation,2023-07-20,10_14,4,50,1.5
E92000001,England,nation,2023-07-20,15_19,14,78,2.5
E92000001,England,nation,2023-07-20,20_24,10,98,2.8
E92000001,England,nation,2023-07-20,25_29,26,128,3.4
E92000001,England,nation,2023-07-20,30_34,26,160,4.2
E92000001,England,nation,2023-07-20,35_39,24,178,4.8
E92000001,England,nation,2023-07-20,40_44,26,198,5.7
E92000001,England,nation,2023-07-20,45_49,24,184,5.1
E92000001,England,nation,2023-07-20,50_54,42,256,6.6
E92000001,England,nation,2023-07-20,55_59,38,291,7.7
E92000001,England,nation,2023-07-20,60+,249,1323,9.7
E92000001,England,nation,2023-07-20,60_64,46,251,7.9
E92000001,England,nation,2023-07-20,65_69,39,240,8.6
E92000001,England,nation,2023-07-20,70_74,48,226,8.0
E92000001,England,nation,2023-07-20,75_79,39,238,11.8
E92000001,England,nation,2023-07-20,80_84,29,171,11.8
E92000001,England,nation,2023-07-20,85_89,27,117,13.2
E92000001,England,nation,2023-07-20,90+,21,80,15.4
E92000001,England,nation,2023-07-20,unassigned,0,1,
E92000001,England,nation,2023-07-19,00_04,10,72,2.2
E92000001,England,nation,2023-07-19,00_59,271,1690,3.9
E92000001,England,nation,2023-07-19,05_09,2,15,0.4
E92000001,England,nation,2023-07-19,10_14,4,58,1.7
E92000001,England,nation,2023-07-19,15_19,6,72,2.3
E92000001,England,nation,2023-07-19,20_24,20,110,3.2
E92000001,England,nation,2023-07-19,25_29,24,117,3.1
E92000001,England,nation,2023-07-19,30_34,28,150,3.9
E92000001,England,nation,2023-07-19,35_39,27,184,4.9
E92000001,England,nation,2023-07-19,40_44,40,188,5.4
E92000001,England,nation,2023-07-19,45_49,35,187,5.1
E92000001,England,nation,2023-07-19,50_54,34,247,6.4
E92000001,England,nation,2023-07-19,55_59,41,290,7.7
E92000001,England,nation,2023-07-19,60+,196,1262,9.2
E92000001,England,nation,2023-07-19,60_64,36,236,7.4
E92000001,England,nation,2023-07-19,65_69,36,227,8.2
E92000001,England,nation,2023-07-19,70_74,30,214,7.6
E92000001,England,nation,2023-07-19,75_79,40,233,11.6
E92000001,England,nation,2023-07-19,80_84,28,166,11.5
E92000001,England,nation,2023-07-19,85_89,17,113,12.8
E92000001,England,nation,2023-07-19,90+,9,73,14.0
E92000001,England,nation,2023-07-19,unassigned,0,1,
E92000001,England,nation,2023-07-18,00_04,11,74,2.3
E92000001,England,nation,2023-07-18,00_59,291,1643,3.8
E92000001,England,nation,2023-07-18,05_09,4,18,0.5
E92000001,England,nation,2023-07-18,10_14,9,59,1.7
E92000001,England,nation,2023-07-18,15_19,16,74,2.4
E92000001,England,nation,2023-07-18,20_24,14,99,2.9
E92000001,England,nation,2023-07-18,25_29,23,106,2.8
E92000001,England,nation,2023-07-18,30_34,24,136,3.6
E92000001,England,nation,2023-07-18,35_39,32,187,5.0
E92000001,England,nation,2023-07-18,40_44,29,171,4.9
E92000001,England,nation,2023-07-18,45_49,36,181,5.0
E92000001,England,nation,2023-07-18,50_54,42,251,6.5
E92000001,England,nation,2023-07-18,55_59,51,287,7.6
E92000001,England,nation,2023-07-18,60+,226,1259,9.2
E92000001,England,nation,2023-07-18,60_64,36,244,7.6
E92000001,England,nation,2023-07-18,65_69,48,230,8.3
E92000001,England,nation,2023-07-18,70_74,50,216,7.7
E92000001,England,nation,2023-07-18,75_79,40,227,11.3
E92000001,England,nation,2023-07-18,80_84,24,158,10.9
E92000001,England,nation,2023-07-18,85_89,13,107,12.1
E92000001,England,nation,2023-07-18,90+,15,77,14.8
E92000001,England,nation,2023-07-18,unassigned,0,2,
E92000001,England,nation,2023-07-17,00_04,8,76,2.3
E92000001,England,nation,2023-07-17,00_59,296,1616,3.8
E92000001,England,nation,2023-07-17,05_09,2,17,0.5
E92000001,England,nation,2023-07-17,10_14,9,58,1.7
E92000001,England,nation,2023-07-17,15_19,13,70,2.2
E92000001,England,nation,2023-07-17,20_24,14,107,3.1
E92000001,England,nation,2023-07-17,25_29,19,99,2.6
E92000001,England,nation,2023-07-17,30_34,29,134,3.5
E92000001,England,nation,2023-07-17,35_39,29,195,5.2
E92000001,England,nation,2023-07-17,40_44,37,162,4.7
E92000001,England,nation,2023-07-17,45_49,28,174,4.8
E92000001,England,nation,2023-07-17,50_54,51,245,6.3
E92000001,England,nation,2023-07-17,55_59,57,279,7.4
E92000001,England,nation,2023-07-17,60+,195,1218,8.9
E92000001,England,nation,2023-07-17,60_64,47,238,7.4
E92000001,England,nation,2023-07-17,65_69,37,213,7.7
E92000001,England,nation,2023-07-17,70_74,25,208,7.4
E92000001,England,nation,2023-07-17,75_79,39,215,10.7
E92000001,England,nation,2023-07-17,80_84,21,159,11.0
E92000001,England,nation,2023-07-17,85_89,17,106,12.0
E92000001,England,nation,2023-07-17,90+,9,79,15.2
E92000001,England,nation,2023-07-17,unassigned,0,2,
E92000001,England,nation,2023-07-16,00_04,12,85,2.6
E92000001,England,nation,2023-07-16,00_59,234,1595,3.7
E92000001,England,nation,2023-07-16,05_09,3,17,0.5
E92000001,England,nation,2023-07-16,10_14,17,60,1.7
E92000001,England,nation,2023-07-16,15_19,8,62,2.0
E92000001,England,nation,2023-07-16,20_24,15,106,3.1
E92000001,England,nation,2023-07-16,25_29,9,103,2.7
E92000001,England,nation,2023-07-16,30_34,23,131,3.4
E92000001,England,nation,2023-07-16,35_39,30,195,5.2
E92000001,England,nation,2023-07-16,40_44,26,161,4.6
E92000001,England,nation,2023-07-16,45_49,21,182,5.0
E92000001,England,nation,2023-07-16,50_54,32,227,5.9
E92000001,England,nation,2023-07-16,55_59,38,266,7.1
E92000001,England,nation,2023-07-16,60+,149,1205,8.8
E92000001,England,nation,2023-07-16,60_64,31,235,7.4
E92000001,England,nation,2023-07-16,65_69,29,198,7.1
E92000001,England,nation,2023-07-16,70_74,16,218,7.7
E92000001,England,nation,2023-07-16,75_79,31,208,10.3
E92000001,England,nation,2023-07-16,80_84,21,158,10.9
E92000001,England,nation,2023-07-16,85_89,13,103,11.6
E92000001,England,nation,2023-07-16,90+,8,85,16.3
E92000001,England,nation,2023-07-16,unassigned,0,2,
E92000001,England,nation,2023-07-15,00_04,14,81,2.5
E92000001,England,nation,2023-07-15,00_59,195,1599,3.7
E92000001,England,nation,2023-07-15,05_09,1,17,0.5
E92000001,England,nation,2023-07-15,10_14,4,48,1.4
E92000001,England,nation,2023-07-15,15_19,10,70,2.2
E92000001,England,nation,2023-07-15,20_24,14,112,3.2
E92000001,England,nation,2023-07-15,25_29,16,106,2.8
E92000001,England,nation,2023-07-15,30_34,15,129,3.4
E92000001,England,nation,2023-07-15,35_39,21,194,5.2
E92000001,England,nation,2023-07-15,40_44,24,162,4.7
E92000001,England,nation,2023-07-15,45_49,21,189,5.2
E92000001,England,nation,2023-07-15,50_54,28,225,5.8
E92000001,England,nation,2023-07-15,55_59,27,266,7.1
E92000001,England,nation,2023-07-15,60+,143,1210,8.9
E92000001,England,nation,2023-07-15,60_64,21,235,7.4
E92000001,England,nation,2023-07-15,65_69,25,192,6.9
E92000001,England,nation,2023-07-15,70_74,22,240,8.5
E92000001,England,nation,2023-07-15,75_79,26,204,10.1
E92000001,England,nation,2023-07-15,80_84,28,154,10.6
E92000001,England,nation,2023-07-15,85_89,14,102,11.5
E92000001,England,nation,2023-07-15,90+,7,83,15.9
E92000001,England,nation,2023-07-15,unassigned,0,2,
E92000001,England,nation,2023-07-14,00_04,7,74,2.3
E92000001,England,nation,2023-07-14,00_59,174,1581,3.7
E92000001,England,nation,2023-07-14,05_09,0,18,0.5
E92000001,England,nation,2023-07-14,10_14,3,48,1.4
E92000001,England,nation,2023-07-14,15_19,11,66,2.1
E92000001,England,nation,2023-07-14,20_24,11,108,3.1
E92000001,England,nation,2023-07-14,25_29,11,102,2.7
E92000001,England,nation,2023-07-14,30_34,15,132,3.5
E92000001,England,nation,2023-07-14,35_39,15,191,5.1
E92000001,England,nation,2023-07-14,40_44,16,159,4.6
E92000001,England,nation,2023-07-14,45_49,19,194,5.3
E92000001,England,nation,2023-07-14,50_54,27,227,5.9
E92000001,England,nation,2023-07-14,55_59,39,262,7.0
E92000001,England,nation,2023-07-14,60+,165,1198,8.8
E92000001,England,nation,2023-07-14,60_64,34,243,7.6
E92000001,England,nation,2023-07-14,65_69,26,195,7.0
E92000001,England,nation,2023-07-14,70_74,35,244,8.7
E92000001,England,nation,2023-07-14,75_79,23,193,9.6
E92000001,England,nation,2023-07-14,80_84,20,141,9.7
E92000001,England,nation,2023-07-14,85_89,16,103,11.6
E92000001,England,nation,2023-07-14,90+,11,79,15.2
E92000001,England,nation,2023-07-14,unassigned,1,2,
E92000001,England,nation,2023-07-13,00_04,10,77,2.4
E92000001,England,nation,2023-07-13,00_59,229,1592,3.7
E92000001,England,nation,2023-07-13,05_09,3,25,0.7
E92000001,England,nation,2023-07-13,10_14,12,49,1.4
E92000001,England,nation,2023-07-13,15_19,8,61,2.0
E92000001,England,nation,2023-07-13,20_24,22,114,3.3
E92000001,England,nation,2023-07-13,25_29,15,108,2.9
E92000001,England,nation,2023-07-13,30_34,16,136,3.6
E92000001,England,nation,2023-07-13,35_39,30,198,5.3
E92000001,England,nation,2023-07-13,40_44,16,156,4.5
E92000001,England,nation,2023-07-13,45_49,27,193,5.3
E92000001,England,nation,2023-07-13,50_54,33,233,6.0
E92000001,England,nation,2023-07-13,55_59,37,242,6.4
E92000001,England,nation,2023-07-13,60+,188,1197,8.8
E92000001,England,nation,2023-07-13,60_64,31,245,7.7
E92000001,England,nation,2023-07-13,65_69,26,191,6.9
E92000001,England,nation,2023-07-13,70_74,36,243,8.6
E92000001,England,nation,2023-07-13,75_79,34,188,9.4
E92000001,England,nation,2023-07-13,80_84,24,146,10.1
E92000001,England,nation,2023-07-13,85_89,23,112,12.7
E92000001,England,nation,2023-07-13,90+,14,72,13.8
E92000001,England,nation,2023-07-13,unassigned,0,2,
E92000001,England,nation,2023-07-12,00_04,12,75,2.3
E92000001,England,nation,2023-07-12,00_59,224,1534,3.6
E92000001,England,nation,2023-07-12,05_09,5,24,0.7
E92000001,England,nation,2023-07-12,10_14,5,41,1.2
E92000001,England,nation,2023-07-12,15_19,8,62,2.0
E92000001,England,nation,2023-07-12,20_24,9,110,3.2
E92000001,England,nation,2023-07-12,25_29,13,111,2.9
E92000001,England,nation,2023-07-12,30_34,14,134,3.5
E92000001,England,nation,2023-07-12,35_39,30,181,4.8
E92000001,England,nation,2023-07-12,40_44,23,160,4.6
E92000001,England,nation,2023-07-12,45_49,29,189,5.2
E92000001,England,nation,2023-07-12,50_54,38,218,5.6
E92000001,England,nation,2023-07-12,55_59,38,229,6.1
E92000001,England,nation,2023-07-12,60+,193,1150,8.4
E92000001,England,nation,2023-07-12,60_64,44,249,7.8
E92000001,England,nation,2023-07-12,65_69,39,181,6.5
E92000001,England,nation,2023-07-12,70_74,32,233,8.3
E92000001,England,nation,2023-07-12,75_79,34,180,9.0
E92000001,England,nation,2023-07-12,80_84,20,142,9.8
E92000001,England,nation,2023-07-12,85_89,11,100,11.3
E92000001,England,nation,2023-07-12,90+,13,65,12.5
E92000001,England,nation,2023-07-12,unassigned,1,4,
E92000001,England,nation,2023-07-11,00_04,13,75,2.3
E92000001,England,nation,2023-07-11,00_59,264,1523,3.6
E92000001,England,nation,2023-07-11,05_09,3,21,0.6
E92000001,England,nation,2023-07-11,10_14,8,43,1.3
E92000001,England,nation,2023-07-11,15_19,12,62,2.0
E92000001,England,nation,2023-07-11,20_24,22,109,3.1
E92000001,England,nation,2023-07-11,25_29,16,117,3.1
E92000001,England,nation,2023-07-11,30_34,22,135,3.5
E92000001,England,nation,2023-07-11,35_39,40,163,4.4
E92000001,England,nation,2023-07-11,40_44,20,165,4.7
E92000001,England,nation,2023-07-11,45_49,29,181,5.0
E92000001,England,nation,2023-07-11,50_54,36,223,5.8
E92000001,England,nation,2023-07-11,55_59,43,229,6.1
E92000001,England,nation,2023-07-11,60+,185,1088,8.0
E92000001,England,nation,2023-07-11,60_64,30,230,7.2
E92000001,England,nation,2023-07-11,65_69,31,168,6.0
E92000001,England,nation,2023-07-11,70_74,42,222,7.9
E92000001,England,nation,2023-07-11,75_79,28,162,8.1
E92000001,England,nation,2023-07-11,80_84,25,147,10.1
E92000001,England,nation,2023-07-11,85_89,12,103,11.6
E92000001,England,nation,2023-07-11,90+,17,56,10.7
E92000001,England,nation,2023-07-11,unassigned,0,4,
E92000001,England,nation,2023-07-10,00_04,17,78,2.4
E92000001,England,nation,2023-07-10,00_59,275,1440,3.4
E92000001,England,nation,2023-07-10,05_09,2,20,0.6
E92000001,England,nation,2023-07-10,10_14,11,47,1.4
E92000001,England,nation,2023-07-10,15_19,5,56,1.8
E92000001,England,nation,2023-07-10,20_24,13,97,2.8
E92000001,England,nation,2023-07-10,25_29,23,114,3.0
E92000001,England,nation,2023-07-10,30_34,26,133,3.5
E92000001,England,nation,2023-07-10,35_39,29,141,3.8
E92000001,England,nation,2023-07-10,40_44,36,164,4.7
E92000001,England,nation,2023-07-10,45_49,36,172,4.7
E92000001,England,nation,2023-07-10,50_54,33,215,5.5
E92000001,England,nation,2023-07-10,55_59,44,203,5.4
E92000001,England,nation,2023-07-10,60+,182,1031,7.5
E92000001,England,nation,2023-07-10,60_64,44,227,7.1
E92000001,England,nation,2023-07-10,65_69,22,154,5.5
E92000001,England,nation,2023-07-10,70_74,35,203,7.2
E92000001,England,nation,2023-07-10,75_79,32,148,7.4
E92000001,England,nation,2023-07-10,80_84,20,150,10.4
E92000001,England,nation,2023-07-10,85_89,14,103,11.6
E92000001,England,nation,2023-07-10,90+,15,46,8.8
E92000001,England,nation,2023-07-10,unassigned,0,4,
E92000001,England,nation,2023-07-09,00_04,8,73,2.3
E92000001,England,nation,2023-07-09,00_59,238,1373,3.2
E92000001,England,nation,2023-07-09,05_09,3,23,0.6
E92000001,England,nation,2023-07-09,10_14,5,40,1.2
E92000001,England,nation,2023-07-09,15_19,16,63,2.0
E92000001,England,nation,2023-07-09,20_24,21,95,2.7
E92000001,England,nation,2023-07-09,25_29,12,105,2.8
E92000001,England,nation,2023-07-09,30_34,21,128,3.3
E92000001,England,nation,2023-07-09,35_39,29,139,3.7
E92000001,England,nation,2023-07-09,40_44,27,155,4.5
E92000001,England,nation,2023-07-09,45_49,28,157,4.3
E92000001,England,nation,2023-07-09,50_54,30,212,5.5
E92000001,England,nation,2023-07-09,55_59,38,183,4.9
E92000001,England,nation,2023-07-09,60+,154,985,7.2
E92000001,England,nation,2023-07-09,60_64,31,211,6.6
E92000001,England,nation,2023-07-09,65_69,23,168,6.0
E92000001,England,nation,2023-07-09,70_74,38,187,6.6
E92000001,England,nation,2023-07-09,75_79,27,137,6.8
E92000001,England,nation,2023-07-09,80_84,17,145,10.0
E92000001,England,nation,2023-07-09,85_89,12,101,11.4
E92000001,England,nation,2023-07-09,90+,6,36,6.9
E92000001,England,nation,2023-07-09,unassigned,0,5,
E92000001,England,nation,2023-07-08,00_04,7,67,2.1
E92000001,England,nation,2023-07-08,00_59,177,1291,3.0
E92000001,England,nation,2023-07-08,05_09,2,23,0.6
E92000001,England,nation,2023-07-08,10_14,4,41,1.2
E92000001,England,nation,2023-07-08,15_19,6,50,1.6
E92000001,England,nation,2023-07-08,20_24,10,92,2.6
E92000001,England,nation,2023-07-08,25_29,12,109,2.9
E92000001,England,nation,2023-07-08,30_34,18,120,3.1
E92000001,England,nation,2023-07-08,35_39,18,120,3.2
E92000001,England,nation,2023-07-08,40_44,21,141,4.1
E92000001,England,nation,2023-07-08,45_49,26,153,4.2
E92000001,England,nation,2023-07-08,50_54,30,204,5.3
E92000001,England,nation,2023-07-08,55_59,23,171,4.5
E92000001,England,nation,2023-07-08,60+,131,939,6.9
E92000001,England,nation,2023-07-08,60_64,29,204,6.4
E92000001,England,nation,2023-07-08,65_69,28,163,5.9
E92000001,England,nation,2023-07-08,70_74,26,166,5.9
E92000001,England,nation,2023-07-08,75_79,15,131,6.5
E92000001,England,nation,2023-07-08,80_84,15,135,9.3
E92000001,England,nation,2023-07-08,85_89,15,106,12.0
E92000001,England,nation,2023-07-08,90+,3,34,6.5
E92000001,England,nation,2023-07-08,unassigned,0,5,
E92000001,England,nation,2023-07-07,00_04,10,67,2.1
E92000001,England,nation,2023-07-07,00_59,185,1216,2.8
E92000001,England,nation,2023-07-07,05_09,7,22,0.6
E92000001,England,nation,2023-07-07,10_14,4,37,1.1
E92000001,England,nation,2023-07-07,15_19,6,47,1.5
E92000001,England,nation,2023-07-07,20_24,17,92,2.6
E92000001,England,nation,2023-07-07,25_29,17,105,2.8
E92000001,England,nation,2023-07-07,30_34,19,113,3.0
E92000001,England,nation,2023-07-07,35_39,22,116,3.1
E92000001,England,nation,2023-07-07,40_44,13,126,3.6
E92000001,England,nation,2023-07-07,45_49,18,136,3.7
E92000001,England,nation,2023-07-07,50_54,33,192,5.0
E92000001,England,nation,2023-07-07,55_59,19,163,4.3
E92000001,England,nation,2023-07-07,60+,164,915,6.7
E92000001,England,nation,2023-07-07,60_64,36,202,6.3
E92000001,England,nation,2023-07-07,65_69,22,155,5.6
E92000001,England,nation,2023-07-07,70_74,34,155,5.5
E92000001,England,nation,2023-07-07,75_79,18,135,6.7
E92000001,England,nation,2023-07-07,80_84,25,134,9.2
E92000001,England,nation,2023-07-07,85_89,25,100,11.3
E92000001,England,nation,2023-07-07,90+,4,34,6.5
E92000001,England,nation,2023-07-07,unassigned,1,5,
E92000001,England,nation,2023-07-06,00_04,8,64,2.0
E92000001,England,nation,2023-07-06,00_59,171,1150,2.7
E92000001,England,nation,2023-07-06,05_09,2,15,0.4
E92000001,England,nation,2023-07-06,10_14,4,34,1.0
E92000001,England,nation,2023-07-06,15_19,9,46,1.5
E92000001,England,nation,2023-07-06,20_24,18,78,2.2
E92000001,England,nation,2023-07-06,25_29,18,97,2.6
E92000001,England,nation,2023-07-06,30_34,14,105,2.7
E92000001,England,nation,2023-07-06,35_39,13,108,2.9
E92000001,England,nation,2023-07-06,40_44,20,131,3.8
E92000001,England,nation,2023-07-06,45_49,23,129,3.5
E92000001,England,nation,2023-07-06,50_54,18,179,4.6
E92000001,England,nation,2023-07-06,55_59,24,164,4.4
E92000001,England,nation,2023-07-06,60+,141,868,6.4
E92000001,England,nation,2023-07-06,60_64,35,178,5.6
E92000001,England,nation,2023-07-06,65_69,16,153,5.5
E92000001,England,nation,2023-07-06,70_74,26,136,4.8
E92000001,England,nation,2023-07-06,75_79,26,143,7.1
E92000001,England,nation,2023-07-06,80_84,20,130,9.0
E92000001,England,nation,2023-07-06,85_89,11,92,10.4
E92000001,England,nation,2023-07-06,90+,7,36,6.9
E92000001,England,nation,2023-07-06,unassigned,2,4,
E92000001,England,nation,2023-07-05,00_04,12,63,1.9
E92000001,England,nation,2023-07-05,00_59,213,1124,2.6
E92000001,England,nation,2023-07-05,05_09,2,17,0.5
E92000001,England,nation,2023-07-05,10_14,7,32,0.9
E92000001,England,nation,2023-07-05,15_19,8,39,1.3
E92000001,England,nation,2023-07-05,20_24,8,71,2.0
E92000001,England,nation,2023-07-05,25_29,19,89,2.4
E92000001,England,nation,2023-07-05,30_34,15,110,2.9
E92000001,England,nation,2023-07-05,35_39,12,112,3.0
E92000001,England,nation,2023-07-05,40_44,28,125,3.6
E92000001,England,nation,2023-07-05,45_49,21,119,3.3
E92000001,England,nation,2023-07-05,50_54,43,185,4.8
E92000001,England,nation,2023-07-05,55_59,38,162,4.3
E92000001,England,nation,2023-07-05,60+,131,833,6.1
